1590375826809573377;2022-11-09 16:08:39+00:00;"It's #drowsydriving prevention week. These days people are busier than ever and sleeping fewer hours; a recipe for drowsy driving. This affects our alertness, judgement, and reaction time.   🐝 Share with your busy bee friends who are in risk of drowsy driving. #endDD https://t.co/YNCcLIzx55";end_dd;['drowsydriving', 'endDD'];Philadelphia, PA;6064;4;10;311063693;FALSE;Twitter for iPhone
1590374982999478272;2022-11-09 16:05:18+00:00;It’s Drowsy Driving Prevention Week! Drowsy driving = distracted driving. If you’ve had several cups of coffee and it just isn’t working….you’re too tired to drive. #drowsydriving #itsnotagameillinois https://t.co/su1F9qE0ZA;WoodridgePolice;['drowsydriving', 'itsnotagameillinois'];Woodridge, IL;2486;1;1;2302105182;FALSE;Twitter Web App
1590374081697914883;2022-11-09 16:01:43+00:00;It's #DrowsyDrivingAwarenessWeek. Did you know that 40% of drivers have admitted to falling #asleep at the wheel? Here are 10 Tips to help you prevent #drowsydriving: https://t.co/lJYg06C0Sd https://t.co/0G37VSgxUF;VIPTiresService;['DrowsyDrivingAwarenessWeek', 'asleep', 'drowsydriving'];Lewiston, ME;2459;1;3;1546392811;FALSE;Agorapulse app
1590370989946572800;2022-11-09 15:49:26+00:00;It's #DrowsyDriving Prevention Week. Find out more about this common injury risk and recommended prevention steps @kiprcnews  https://t.co/8AZadGxGk9;SafeKidsFayette;['DrowsyDriving'];;209;0;0;2482204975;FALSE;Twitter Web App
1590366491425538050;2022-11-09 15:31:33+00:00;#DrowsyDriving is just as dangerous as driving under the influence!   After 20 hours of being awake, drowsy drivers are impaired similar to a 0.08% blood alcohol content 😮  #GoodChoices make a #SafeMadison  #SafetyStartsWithAllOfUs #VisionZeroMadison #VisionZero #MarchToZero https://t.co/dEZJmW5Pcp;MadWIParking;['DrowsyDriving', 'GoodChoices', 'SafeMadison', 'SafetyStartsWithAllOfUs', 'VisionZeroMadison', 'VisionZero', 'MarchToZero'];Madison, WI;49;0;0;791312944382574592;FALSE;Twitter Web App
1590359524589740032;2022-11-09 15:03:52+00:00;DYK - Drowsy drivers are involved in an estimated   6,400 fatal crashes each year? What causes drowsy driving? Drinking, shift work, untreated sleep disorders, medications and not getting enough sleep. #cantonhealth #DrowsyDriving #drivealert https://t.co/T9pjWbrNrx;cantonhealth;['cantonhealth', 'DrowsyDriving', 'drivealert'];Canton, Ohio;272;0;1;14181185;FALSE;Twitter Web App
1590358965275463682;2022-11-09 15:01:39+00:00;This wonderful advice from our amazing friends at @FMCSA is perfect for today since #DrowsyDrivingPreventionWeek is still udnerway! Let's always remember to never engage in #DrowsyDriving 👀 https://t.co/D9ciZnGs8T;TeensDriverSeat;['DrowsyDrivingPreventionWeek', 'DrowsyDriving'];United States;5040;0;4;245460474;FALSE;Hootsuite Inc.
1590354775757012993;2022-11-09 14:45:00+00:00;It's #DrowsyDrivingPreventionWeek. Always #StayAlert behind the wheel — #DrowsyDriving kills. #BeTheDriver @sleepfoundation https://t.co/He6Y6Wtkrl;MDSP;['DrowsyDrivingPreventionWeek', 'StayAlert', 'DrowsyDriving', 'BeTheDriver'];Pikesville, MD;80735;4;4;388469209;FALSE;TweetDeck
1590353408715898882;2022-11-09 14:39:34+00:00;#DrowsyDriving CAN BE PREVENTED! Half of Americans report driving while drowsy and as many as 20% report falling asleep at the wheel! 🥱🚫🚘 Check out more➡️ https://t.co/ZcJW0osoZi #SleepFirst #DriveAlert #DDPW #DrowsyDrivingPreventionWeek #DrowsyDrivingPrevention https://t.co/wZbDjWOSwO;MillenniumSleep;['DrowsyDriving', 'SleepFirst', 'DriveAlert', 'DDPW', 'DrowsyDrivingPreventionWeek', 'DrowsyDrivingPrevention'];;560;2;0;635609635;FALSE;Hootsuite Inc.
1590353269301604353;2022-11-09 14:39:01+00:00;Click below for more on Drowsy Driving Prevention Week and steps to help prevent related driving incidents for workers. https://t.co/Jbe3r0GDyX . . . #drowsydriving #tireddrivingdanger #commercialfleet #commercialauto #fleetsafety;AmerisureSocial;['drowsydriving', 'tireddrivingdanger', 'commercialfleet', 'commercialauto', 'fleetsafety'];Farmington Hills, MI;272;0;0;3005910238;FALSE;Twitter Web App
1590343740148817922;2022-11-09 14:01:09+00:00;Signs of #DrowsyDriving can be similar to signs of #ImpairedDriving. Engaging in either behavior puts others in dangers. #BeTheDriver #DrowsyDrivingPreventionWeek @sleepfoundation https://t.co/yinhMyDTOT;ForestHeightsPD;['DrowsyDriving', 'ImpairedDriving', 'BeTheDriver', 'DrowsyDrivingPreventionWeek'];Forest Heights, MD;395;1;5;1073813705618546688;FALSE;Hootsuite Inc.
1590343739611938816;2022-11-09 14:01:09+00:00;Signs of #DrowsyDriving can be similar to signs of #ImpairedDriving. Engaging in either behavior puts others in dangers. #BeTheDriver #DrowsyDrivingPreventionWeek @sleepfoundation https://t.co/nVLESs6t8y;Mayoronthemove;['DrowsyDriving', 'ImpairedDriving', 'BeTheDriver', 'DrowsyDrivingPreventionWeek'];Forest Heights, MD ;21;0;2;1451324758256148489;FALSE;Hootsuite Inc.
1590343739351916545;2022-11-09 14:01:09+00:00;Signs of #DrowsyDriving can be similar to signs of #ImpairedDriving. Engaging in either behavior puts others in dangers. #BeTheDriver #DrowsyDrivingPreventionWeek @sleepfoundation https://t.co/5Bk9vYextX;forestheightsmd;['DrowsyDriving', 'ImpairedDriving', 'BeTheDriver', 'DrowsyDrivingPreventionWeek'];Forest Heights, MD;805;0;2;2898783955;FALSE;Hootsuite Inc.
1590328583393869829;2022-11-09 13:00:55+00:00;It’s Drowsy Driving Prevention Week®! NSF encourages everyone to #SleepFirst #DriveAlert. Learn how you can prevent #drowsydriving, and keep yourself and others safe on the road. #DDPW https://t.co/dzx6S9bxfu #SafetyFirstAlways https://t.co/IBKVhbFj02;scswla;['SleepFirst', 'DriveAlert', 'drowsydriving', 'DDPW', 'SafetyFirstAlways'];Lake Charles, LA, Sulphur, LA;72;0;1;3087499163;FALSE;Hootsuite Inc.
1590324679419768835;2022-11-09 12:45:25+00:00;"Stayed up too late watching #ElectionNight coverage? Grab an extra cup of coffee before you hit the road &amp; remember to take it slow this morning. For the safety of everyone on the road, never drive when drowsy 😴. #DrowsyDriving is dangerous driving! https://t.co/Ugkae0bdrR";VaDOT;['ElectionNight', 'DrowsyDriving'];Virginia;74719;5;45;22192337;FALSE;Twitter Web App
1590066131288850432;2022-11-08 19:38:02+00:00;Most drivers are aware of the dangers of drunk and distracted driving, but many underestimate the dangers of drowsy driving. #DrowsyDriving endangers your life and the lives of everyone else on the road: https://t.co/VApWiaiQph #DrowsyDrivingPreventionWeek #StayAlert https://t.co/M6FDDPKkp1;coplancrane;['DrowsyDriving', 'DrowsyDrivingPreventionWeek', 'StayAlert'];Oak Park, Illinois;128;0;0;1320494604;FALSE;Sendible
1590059883319070720;2022-11-08 19:13:12+00:00;This is National Sleep Foundation’s Drowsy Driving Prevention Week, which® encourages everyone to prioritize sleep and drive when they are alert and refreshed. The National Sleep Foundation is a great resource for more information: https://t.co/YIrQRivSIw #safety #drowsydriving https://t.co/9iRTGuQ6mK;intuitivesafety;['safety', 'drowsydriving'];Edmonds, WA;1153;0;0;92891109;FALSE;Hootsuite Inc.
1590058831106965504;2022-11-08 19:09:01+00:00;"#DrowsyDriving is dangerous, but it is preventable.  According to the National Safety Council, ""driving after going more than 20 hours without sleep is the equivalent of driving with a blood-alcohol concentration of 0.08% – the U.S. legal limit""  https://t.co/NqvDxpIWUV https://t.co/Zq5yUDSCjg";Holmdelpolice;['DrowsyDriving'];Holmdel, NJ;1779;0;1;2968411187;FALSE;Twitter Web App
1590056711494463489;2022-11-08 19:00:36+00:00;With #DrowsyDrivingPreventionWeek underway, it's the perfect  moment to remind everybody never to engage in #DrowsyDriving and, of course, to complete their activities for this unit. 👀🚗😴More info here: https://t.co/tsYGLsuyPg https://t.co/nJkDBxuD40;TeensDriverSeat;['DrowsyDrivingPreventionWeek', 'DrowsyDriving'];United States;5040;0;1;245460474;FALSE;Hootsuite Inc.
1590053547566997505;2022-11-08 18:48:02+00:00;@UKCPH @kiprcnews With Nov. 6-12 designated as Drowsy Driving Prevention Week, the Kentucky Occupational Safety and Health Surveillance (KOSHS) program is raising awareness about the risk of drowsy driving at the workplace.  #drowsydriving #drowsydrivingpreventionweek #Kentucky;koshsnews;['drowsydriving', 'drowsydrivingpreventionweek', 'Kentucky'];Lexington, KY;2032;1;3;2433867348;FALSE;TweetDeck
1590042022672584704;2022-11-08 18:02:14+00:00;Tip two for Drowsy Driving Prevention Week: if possible, avoid driving during peak sleepiness hours (between 12 am and 6 am). #health #safety #drowsydriving #driver #travel https://t.co/L1kW7VHJeV;DrivingHealthy;['health', 'safety', 'drowsydriving', 'driver', 'travel'];Blacksburg, VA;3007;0;0;163891075;FALSE;Hootsuite Inc.
1590034672758784004;2022-11-08 17:33:02+00:00;"Over 50% of #DrowsyDriving crashes involve drivers age 25 and younger. Revisit legislative, enforcement, education &amp; engineering countermeasures that have been deployed to address this issue: https://t.co/zyyj8dAfGl #DrowsyDrivingPrevention #SleepFirst https://t.co/FClq5r0KkN";GHSAHQ;['DrowsyDriving', 'DrowsyDrivingPrevention', 'SleepFirst'];Washington, DC;8989;1;5;281155862;FALSE;Sprout Social
1590005020245868545;2022-11-08 15:35:12+00:00;Risks of #DrowsyDriving returns as #DaylightSaving ends, here's how to stay safe: https://t.co/R4rfOv2WRQ https://t.co/jeXSrVUwh2;LiggettLawGroup;['DrowsyDriving', 'DaylightSaving'];Lubbock, TX;1558;0;0;2414826756;FALSE;Hootsuite Inc.
1590002499334848512;2022-11-08 15:25:11+00:00;Poll: 6 in 10 Americans admit to driving while drowsy: https://t.co/9ydRHygaEt #DrowsyDriving #RoadDangers https://t.co/Km7tRC5Zgh;TheKristLawFirm;['DrowsyDriving', 'RoadDangers'];Houston, TX;718;0;2;703634047;FALSE;Hootsuite Inc.
1590000810557165568;2022-11-08 15:18:28+00:00;This week is #DrowsyDriving Prevention Week! Sleep First. Drive Alert. #VisionZeroND  https://t.co/M1X4cAsRcy.;VisionZeroND;['DrowsyDriving', 'VisionZeroND'];North Dakota;358;2;6;2329107703;FALSE;Sprout Social
1589999991606870017;2022-11-08 15:15:13+00:00;#DrowsyDriving Prevention Week Tips: https://t.co/tJQiuiN7dw #RoadDangers #DaylightSavings https://t.co/JgIIQoExfA;Lovell_Law;['DrowsyDriving', 'RoadDangers', 'DaylightSavings'];;606;1;1;1392593205833736199;FALSE;Hootsuite Inc.
1589998306817605632;2022-11-08 15:08:31+00:00;How big of a problem is #drowsydriving? New data from the National Sleep Foundation has answers. #Sleep  https://t.co/dM7JFUFDEn https://t.co/bLszCrqgyA;SleepReview;['drowsydriving', 'Sleep'];Los Angeles, CA;14590;10;7;17978327;FALSE;Buffer
1589996953068109824;2022-11-08 15:03:08+00:00;Ever heard of microsleep? Even if you didn't know about it, you've probably experienced it. Read more about it and learn how to prevent it so we can continue to remain safe while behind the wheel.   https://t.co/XTKYyzarAG  #Millerpipeline #Safety #DrowsyDriving #Artera;MillerPipeline;['Millerpipeline', 'Safety', 'DrowsyDriving', 'Artera'];;524;0;0;734118226918014976;FALSE;Loomly
1589984589619101696;2022-11-08 14:14:01+00:00;#Didyouknow that around one-third of adults have actually fallen asleep at the wheel? Here are some tips for #DrowsyDrivingPreventionWeek to help you stay alert on the road: https://t.co/MNalQ2Yh4e. #DrowsyDriving https://t.co/Jd9xNtYweb;Amica;['Didyouknow', 'DrowsyDrivingPreventionWeek', 'DrowsyDriving'];Headquarters in Lincoln, RI;28531;1;1;43346484;FALSE;Sprinklr
1589983629509529611;2022-11-08 14:10:12+00:00;It's #DrowsyDrivingPreventionWeek. Always #StayAlert behind the wheel — #DrowsyDriving kills. #BeTheDriver @sleepfoundation https://t.co/1kdaP0wWYJ;forestheightsmd;['DrowsyDrivingPreventionWeek', 'StayAlert', 'DrowsyDriving', 'BeTheDriver'];Forest Heights, MD;805;0;0;2898783955;FALSE;Hootsuite Inc.
1589982828028055552;2022-11-08 14:07:01+00:00;It's #DrowsyDrivingPreventionWeek. Always #StayAlert behind the wheel — #DrowsyDriving kills. #BeTheDriver @sleepfoundation https://t.co/pmLKTlATrV;Mayoronthemove;['DrowsyDrivingPreventionWeek', 'StayAlert', 'DrowsyDriving', 'BeTheDriver'];Forest Heights, MD ;21;0;1;1451324758256148489;FALSE;Hootsuite Inc.
1589982503225344002;2022-11-08 14:05:43+00:00;It's #DrowsyDrivingPreventionWeek. Always #StayAlert behind the wheel — #DrowsyDriving kills. #BeTheDriver @sleepfoundation https://t.co/rBVUCPDO5b;ForestHeightsPD;['DrowsyDrivingPreventionWeek', 'StayAlert', 'DrowsyDriving', 'BeTheDriver'];Forest Heights, MD;395;0;1;1073813705618546688;FALSE;Hootsuite Inc.
1589952176943923201;2022-11-08 12:05:13+00:00;#DrowsyDriving slows your reaction time, affects your ability to make good decisions, and takes your full attention away from the road. Sound familiar? It should — these effects are similar to impaired driving. @sleepfoundation #DrowsyDrivingPreventionWeek https://t.co/W4kN4KmFQo;zerodeathsMD;['DrowsyDriving', 'DrowsyDrivingPreventionWeek'];Glen Burnie,MD;5554;9;10;2469708890;FALSE;Sprout Social
1589794095140052994;2022-11-08 01:37:03+00:00;Drowsy driving can be just as dangerous as drunk or distracted driving. Sleepiness reduces alertness, hinders decision-making, and slows reaction times. Getting enough sleep is very important for your safety: https://t.co/I2yPmdxQKa #DrowsyDrivingPreventionWeek #DrowsyDriving https://t.co/u2phqxJDJP;bishoplawgroup;['DrowsyDrivingPreventionWeek', 'DrowsyDriving'];Baltimore, MD;4;0;0;1455595269765189633;FALSE;Sendible
1589776003538247682;2022-11-08 00:25:10+00:00;It's #DrowsyDrivingPreventionWeek 😴🚗👀 We should always remember to stay awake behind the wheel! #DrowsyDriving is as bad as #ImpairedDriving https://t.co/E0lq27Db4q;UDriverSeat;['DrowsyDrivingPreventionWeek', 'DrowsyDriving', 'ImpairedDriving'];San Antonio, Texas;1054;0;0;558781382;FALSE;Hootsuite Inc.
1589773487500972034;2022-11-08 00:15:10+00:00;As we take a moment to think of #DrowsyDrivingPreventionWeek 😴🚗👀, we need to remember that when  we may think we are too tired to drive then we should not do so! ! #DrowsyDriving is as bad as #ImpairedDriving https://t.co/oetzXzJJCi;TeensDriverSeat;['DrowsyDrivingPreventionWeek', 'DrowsyDriving', 'ImpairedDriving'];United States;5040;2;4;245460474;FALSE;Hootsuite Inc.
1589735755941031936;2022-11-07 21:45:14+00:00;Hear from NSF leadership about the importance of preventing #drowsydriving and NSF’s commitment to sleep health and safety. #SleepFirst #DriveAlert #DDPW https://t.co/1Jb4fPharp;sleepfoundation;['drowsydriving', 'SleepFirst', 'DriveAlert', 'DDPW'];Washington DC;26351;2;3;14215348;FALSE;Twitter Web App
1589735706922033153;2022-11-07 21:45:03+00:00;"Sleep deprivation affects decision-making &amp; alertness. That's why we see more crashes after Daylight Savings Time. This time period is especially dangerous for truckers, who are prone to #drowsydriving due to strict deadlines &amp; schedules.  #ColomboLaw #DrowsyDrivingPreventionWeek https://t.co/beWR5gEPXI";ColomboLaw;['drowsydriving', 'ColomboLaw', 'DrowsyDrivingPreventionWeek'];Columbus, OH & Morgantown, WV;345;0;0;2480151981;FALSE;Sendible
1589732274438045697;2022-11-07 21:31:24+00:00;#DrowsyDriving is a real issue. See below - Micki https://t.co/rDKVUS8Uml;KIROTraffic;['DrowsyDriving'];Seattle, WA;5584;0;1;1601544188;FALSE;Twitter Web App
1589726273404030978;2022-11-07 21:07:33+00:00;With the clocks turning back and the sun setting earlier, it's important to be aware of #DrowsyDriving. Get some extra sleep tonight, and don't drive tired. Pull over if you're showing signs of fatigue: frequent blinking, difficulty focusing, or drifting from your lane. https://t.co/YDD6Tk9UJD;Safe_Roads;['DrowsyDriving'];Boston, MA;14316;1;3;115525083;FALSE;Twitter Web App
1589725377601101830;2022-11-07 21:04:00+00:00;#DrowsyDriving can create a nightmare situation for you and other roadway users. #BeTheDriver @sleepfoundation https://t.co/iVC0msuNoI;MDSP;['DrowsyDriving', 'BeTheDriver'];Pikesville, MD;80735;1;2;388469209;FALSE;TweetDeck
1589724440656416768;2022-11-07 21:00:16+00:00;What are the leading causes of deadly car accidents?   If you or a loved one have been injured in a car accident due to the negligence of another - give us a call or text at 833-MIKE-247  #leading #deadly #crash #crash #causes #drowsydriving #speeding #tips #info #dui #distracted https://t.co/9B8GgiRUa8;fischetti_law;['leading', 'deadly', 'crash', 'crash', 'causes', 'drowsydriving', 'speeding', 'tips', 'info', 'dui', 'distracted'];Boynton Beach, FL;115;0;1;1012774567771885569;FALSE;Hootsuite Inc.
1589718125813137420;2022-11-07 20:35:11+00:00;CHP warns of #DrowsyDriving risk as days get shorter: https://t.co/oOMKllaAma #CaliforniaRoads #RoadSafety #DaylightSavings https://t.co/EFTG6BeXWp;NorCalLawTeam;['DrowsyDriving', 'CaliforniaRoads', 'RoadSafety', 'DaylightSavings'];Sacramento, Stockton, Modesto;455;0;0;2463759840;FALSE;Hootsuite Inc.
1589709926829539328;2022-11-07 20:02:36+00:00;"@sleepfoundation's #DrowsyDrivingPreventionWeek is a great reminder to encourage your drivers to recognize early warning signs of drowsiness &amp; implement good sleeping practices!   #DrowsyDriving is preventable. Take action with your team &amp; instilling safety measures on the road! https://t.co/LXT4CrBw5C";linxuptracking;['DrowsyDrivingPreventionWeek', 'DrowsyDriving'];St. Louis, MO;260;0;1;268402405;FALSE;Sprout Social
1589698621058187265;2022-11-07 19:17:41+00:00;You may find yourself tired these upcoming days due to the time change - if so, take the necessary precautions to prevent #DrowsyDriving!  💤 Get plenty of sleep ☕️ Have a caffeinated drink 🎶 Listen to music 🌤️ Pull over and take a break  #DriveSafeNebraska https://t.co/47ZCLlR6CV;NebraskaDOT;['DrowsyDriving', 'DriveSafeNebraska'];Nebraska;27970;4;17;18942760;FALSE;Twitter Web App
1589697986489044992;2022-11-07 19:15:09+00:00;Drowsy Driving Prevention Week is the National Sleep Foundation's annual campaign to lower the number of drivers who drive while being sleep-deprived. #sleepfirst and drive later.  Your life and the lives of others depend on it.  #SaminaSleep #DrowsyDriving https://t.co/gvSx6Y8V7k;Samina_Sleep;['sleepfirst', 'SaminaSleep', 'DrowsyDriving'];United States & Canada + World;1319;1;0;172116041;FALSE;SocialBee.io v2
1589680475680931840;2022-11-07 18:05:34+00:00;"@sleepfoundation's #DrowsyDrivingPreventionWeek is a great reminder to encourage your drivers to recognize early warning signs of drowsiness &amp; implement good sleeping practices!   #DrowsyDriving is preventable. Take action with your team &amp; instilling safety measures on the road! https://t.co/fWFEl6q5gl";linxuptracking;['DrowsyDrivingPreventionWeek', 'DrowsyDriving'];St. Louis, MO;260;0;0;268402405;FALSE;Sprout Social
1589679387791790080;2022-11-07 18:01:15+00:00;You could drive all night on the 110 in the #Genesis GV80. To avoid drowsy driving hazards, nap at home and not in your car.  Check out safety features here. https://t.co/4wETEGut3J  #drowsydriving #genesisgv https://t.co/xNvyWv6Ju3;NReevesGenesis;['Genesis', 'drowsydriving', 'genesisgv'];Cerritos, CA;2;0;0;1370203016876412935;FALSE;Agorapulse app
1589653719800741888;2022-11-07 16:19:15+00:00;It's #DrowsyDrivingPreventionWeek. Always #StayAlert behind the wheel — #DrowsyDriving kills. #BeTheDriver @sleepfoundation https://t.co/YNRUVDGaar;zerodeathsMD;['DrowsyDrivingPreventionWeek', 'StayAlert', 'DrowsyDriving', 'BeTheDriver'];Glen Burnie,MD;5554;6;5;2469708890;FALSE;Sprout Social
1589636996804546562;2022-11-07 15:12:48+00:00;"When you fall asleep for several seconds, it's called ""Microsleep."" It happens so quickly, you might not even realize it. Even happens with your eyes open! Sleep deprivation &amp; sleep disorders put you at higher risk. Visit https://t.co/vUxugy1j8f… for more info. #DrowsyDriving https://t.co/5FFZ9gt1un";JhunuDr;['DrowsyDriving'];Kolkata, India;816;2;0;1180795826295037954;FALSE;Twitter for Android
1589634141338959873;2022-11-07 15:01:27+00:00;After dark, drowsy driving could sneak up on you. 🌑 Stay safe in your #Volkswagen #Tiguan by taking a break when you’re tired. ⏰😴  Explore safety features here. https://t.co/d18eHLm5vV  #vw #vwtiguan #volkswagentiguan #drowsydriving https://t.co/PBJ6JBqpuL;PCHondaVW1;['Volkswagen', 'Tiguan', 'vw', 'vwtiguan', 'volkswagentiguan', 'drowsydriving'];Port Charlotte, FL;14;0;0;1044245865815310337;FALSE;Agorapulse app
1589634106727583748;2022-11-07 15:01:19+00:00;Do you drive late at night and experience drowsy driving? 😴 The #Wagoneer has available Drowsy Driver Detection, which nudges you to pay attention or to take a break.  ⏰  https://t.co/pmKss9jR0s  #wagoneerlifestyle #drowsydriving https://t.co/NLHDVhUIm1;familycjd;['Wagoneer', 'wagoneerlifestyle', 'drowsydriving'];Philadelphia Airport Automall;246;0;0;170070029;FALSE;Agorapulse app
1589634008597630978;2022-11-07 15:00:56+00:00;Only on the racetrack should your #Toyota #Corolla drift. Pull over and take a break when you’re too tired and at risk of drowsy driving. ⏰😴  https://t.co/0Yr1YBNMcC #toyotacorolla #letsgoplaces #drowsydriving https://t.co/ZY53kQZRcd;toyotagastonia;['Toyota', 'Corolla', 'toyotacorolla', 'letsgoplaces', 'drowsydriving'];Gastonia, NC;264;0;0;135987368;FALSE;Agorapulse app
1589631421693710338;2022-11-07 14:50:39+00:00;Just like drunk, drugged, and distracted driving, #DrowsyDriving is a real public health issue, causing thousands of car crashes each year and killing an estimated 6,400 people in the U.S. alone. https://t.co/dPcQdhW5oe https://t.co/YTzuJmzVlu;AASMorg;['DrowsyDriving'];Darien, IL;23625;10;17;37990339;FALSE;Twitter Web App
1589626073938939904;2022-11-07 14:29:24+00:00;"Hope you enjoyed an extra hour of sleep this weekend!⏰    This week is #DrowsyDrivingPreventionWeek. Changes in sleep patterns &amp; the earlier, darker evening commute can cause #drowsydriving.  Always prioritize sleep before getting behind the wheel.   #DontDriveDrowsy https://t.co/2DjMvmKJkn";MassDOTSafety;['DrowsyDrivingPreventionWeek', 'drowsydriving', 'DontDriveDrowsy'];Boston, MA;1094;9;13;1379905078799261702;FALSE;Twitter Web App
1589625539630964738;2022-11-07 14:27:17+00:00;It’s Drowsy Driving Prevention Week! Drowsy driving = distracted driving. If you’ve had several cups of coffee and it just isn’t working….you’re too tired to drive. #drowsydriving #itsnotagameillinois  @NHTSAgov  @IDOT_Illinois https://t.co/W4PUWWS8bd;itsnotagame_il;['drowsydriving', 'itsnotagameillinois'];;106;3;6;1501668099208187907;FALSE;eClincher
1589620901372637184;2022-11-07 14:08:51+00:00;Great reminders and tips for everybody who operates a motor vehicle- new drivers, experienced drivers, professional drivers, whether your trip is less than a mile or across the country, day or night.    Drive safely, friends. #DrowsyDriving awareness.   https://t.co/tpfSuFNT8p;GTCMPO;['DrowsyDriving'];Rochester, New York;669;0;0;541166241;FALSE;Twitter Web App
1589620184435888130;2022-11-07 14:06:00+00:00;At D.M. Bowman, we care about your safety above all else. If you’re feeling drowsy, pull over for a rest! #Safety #DrowsyDriving https://t.co/wZERnxo1YL;DM_BowmanInc;['Safety', 'DrowsyDriving'];Williamsport, MD;194;0;0;2259236544;FALSE;Twitter Web App
1589618946810019841;2022-11-07 14:01:05+00:00;Drifting should only happen on the racetrack. During Drowsy Driving Prevention Week, please remember to prioritize sleep and make sure you are alert when behind the wheel.  #DrowsyDriving #AcceleRide https://t.co/iKp6F78BRD;IraHyannis;['DrowsyDriving', 'AcceleRide'];;1;0;0;1375889644135579658;FALSE;Agorapulse app
1589608361586204674;2022-11-07 13:19:01+00:00;This week kicks off Drowsy Driving Awareness week. Here are a few resources to add into your safety talks from @NHTSAgov. https://t.co/FMaRtUUTIj   #drowsydriving #safedriving https://t.co/O0sqE0QJDk;COSafetyAssoc;['drowsydriving', 'safedriving'];Denver, CO;502;0;0;2854780962;FALSE;Buffer
1589595571979194368;2022-11-07 12:28:12+00:00;to remember eight-year-old Ronshay Dugans who was killed in 2008. Ronshay’s school bus was hit by a driver who had fallen asleep at the wheel.  https://t.co/c6MRDpIRUH  #drowsydrivingweek #drowsydriving #drowsydrivingawareness #CJRM #NSF #NSFDrowsyDrivingWeek;CJRMEngineering;['drowsydrivingweek', 'drowsydriving', 'drowsydrivingawareness', 'CJRM', 'NSF', 'NSFDrowsyDrivingWeek'];New york, USA;2;3;3;1533574077511831554;FALSE;Twitter Web App
1589407488436232192;2022-11-07 00:00:49+00:00;Feeling over-tired? #BeTheDriver who thinks twice about getting behind the wheel — #DrowsyDriving can cause a crash or injury to yourself and others. @sleepfoundation #nationalsleepfoundation https://t.co/gXoPFsun20;MCDOTNow;['BeTheDriver', 'DrowsyDriving', 'nationalsleepfoundation'];Montgomery County, MD;4841;0;1;2557350530;FALSE;Hootsuite Inc.
1589341350729814016;2022-11-06 19:38:01+00:00;We see countless crashes that result from driver fatigue. That's why we're joining the @sleepfoundation's #DrowsyDrivingPreventionWeek to help raise awareness and educate on the dangers of drowsy driving. Stay tuned!   #ColomboLaw #DrowsyDriving https://t.co/BNh0TVCt6R;ColomboLaw;['DrowsyDrivingPreventionWeek', 'ColomboLaw', 'DrowsyDriving'];Columbus, OH & Morgantown, WV;345;1;1;2480151981;FALSE;Sendible
1589304352836972545;2022-11-06 17:11:00+00:00;#DrowsyDriving can create a nightmare situation for you and other roadway users. #BeTheDriver @sleepfoundation https://t.co/cavRHprYoo;MDSP;['DrowsyDriving', 'BeTheDriver'];Pikesville, MD;80735;2;4;388469209;FALSE;TweetDeck
1589285893567021057;2022-11-06 15:57:39+00:00;Our children's health and safety depend upon adults doing the right thing - which is to start schools later. #startschoollater #healthyhours #mentalhealth #safety #sleep #sleephealth #sleepmatters #drowsydriving #Wellbeing #healthy https://t.co/w3P8InoGJH;PowerofSleep;['startschoollater', 'healthyhours', 'mentalhealth', 'safety', 'sleep', 'sleephealth', 'sleepmatters', 'drowsydriving', 'Wellbeing', 'healthy'];Washington, DC;3576;0;0;76098249;FALSE;Twitter Web App
1589271498623254529;2022-11-06 15:00:27+00:00;Drowsy driving puts you and everyone else on the road in danger. Don't take the risk. #Drowsydriving kills. #Sleepfirst https://t.co/oRLXfyITDB;ToledoLucasHD;['Drowsydriving', 'Sleepfirst'];Toledo, OH;3815;2;2;403628387;FALSE;Hootsuite Inc.
1589267262308986880;2022-11-06 14:43:37+00:00;This week marks the annual National @sleepfoundation #drowsydriving Prevention Week. A time dedicated to reducing the number of drivers who drive while sleep-deprived.  ⚠️Did you know drowsy driving can be just as dangerous as driving under the influence?  #drivealert https://t.co/OmMzJ6vTa9;startwithsleep;['drowsydriving', 'drivealert'];Buffalo, NY;146;0;0;2872367792;FALSE;Twitter Web App
1589256372578811906;2022-11-06 14:00:20+00:00;Today marks the start of Drowsy Driving Prevention Week. Join us as we work with the @sleepfoundation to bring awareness to the dangers of #DrowsyDriving.  #MDOTSafety #BeTheAlertDriver https://t.co/UdHXapMZhA;zerodeathsMD;['DrowsyDriving', 'MDOTSafety', 'BeTheAlertDriver'];Glen Burnie,MD;5554;6;7;2469708890;FALSE;Sprout Social
1589250214065737728;2022-11-06 13:35:52+00:00;It’s Drowsy Driving Prevention Week®! NSF encourages everyone to #SleepFirst #DriveAlert. Follow along on our social media channels this week so you know the risks, learn how you can prevent #drowsydriving, and keep yourself and others safe on the road. https://t.co/nsPw7jRxSZ https://t.co/Ys5qH6qI7H;sleepfoundation;['SleepFirst', 'DriveAlert', 'drowsydriving'];Washington DC;26351;3;4;14215348;FALSE;Twitter Web App
